,RPL,ROE,ROA,AF,RA,GA,ML,decisao
39,0.038866337314944016,0.038866337314944016,0.03178916412612065,1.2226284768213884,0.03178916412612065,0.021666973729720766,1.4671713974764824,1
40,0.04363055776544528,0.04363055776544528,0.03643095029092441,1.1976233783919277,0.03643095029092441,0.02052943167736502,1.7745717886137011,0
41,0.047853971773668236,0.04785397177366824,0.03932109042913572,1.217005206402158,0.03932109042913572,0.02116747007356528,1.8576188034034997,0
42,0.04410322724494983,0.04410322724494983,0.03651753268751582,1.2077274667581066,0.03651753268751582,0.0200725510798928,1.819277108433735,0
43,0.03976617372717788,0.03976617372717788,0.032158585273415974,1.2365647738879468,0.032158585273415974,0.020586244758549758,1.5621394601392786,1
44,0.04018492150106057,0.04018492150106057,0.03297684089719506,1.2185800824990065,0.03297684089719506,0.020222134237955425,1.6307299966044142,0
45,0.04410610053493087,0.04410610053493087,0.03584346936745194,1.2305198495930727,0.03584346936745194,0.018641877405182417,1.9227392492929658,1
46,0.04548798214979021,0.045487982149790204,0.03717472227351806,1.2236266841512953,0.03717472227351806,0.02040654856204259,1.8217055255813954,0
47,0.03648386492991744,0.03648386492991744,0.02961268128610154,1.2320351736281587,0.029612681286101544,0.02076852528133924,1.4258441986109085,1
48,0.04948453660486769,0.049484536604867686,0.03904280160516348,1.2674432819985766,0.03904280160516348,0.02053000651071513,1.901743264659271,0
49,0.04007361088974243,0.04007361088974243,0.0326163163464203,1.228636933248919,0.0326163163464203,0.021351178572412203,1.5276119880597014,1
50,0.04710481594440149,0.04710481594440149,0.03885714190442491,1.2122563224094813,0.03885714190442491,0.023655578941320397,1.6426206266527332,1
51,0.04546361980527807,0.04546361980527806,0.03786666395686993,1.200623848381813,0.03786666395686993,0.019061716718715798,1.9865295721077654,0
52,0.049323441709848787,0.049323441709848787,0.04000708374207202,1.2328677098245864,0.04000708374207203,0.017235552888820744,2.3211952642390288,1
53,0.04650318908022408,0.04650318908022408,0.03746038659756948,1.2413964004109161,0.03746038659756948,0.01758407521688125,2.130358641869682,1
54,0.037233838258684905,0.037233838258684905,0.030064588877667078,1.238461580505542,0.030064588877667078,0.02025990909254133,1.4839449051987768,0
55,0.06246377954691289,0.06246377954691289,0.05112928034757117,1.2216831358135896,0.05112928034757117,0.022022642940995464,2.3216686791208554,1
56,0.019475770707576716,0.019475770707576716,0.01572820687719066,1.2382702529059968,0.01572820687719066,0.018059462837248564,0.8709122203098106,0
57,0.011305202388258866,0.011305202388258866,0.009086212712935025,1.2442150261532965,0.009086212712935025,0.015893275079816114,0.5717017208413002,0
58,0.25337867788986873,0.25337867788986873,0.05415194373008618,4.679032005809509,0.05415194373008617,0.13939021845174296,0.3884917057421331,0
59,0.23385437542330426,0.23385437542330428,0.05674354051358215,4.121251041205806,0.05674354051358215,0.14316996260302883,0.3963369095158352,1
60,0.21693764794545284,0.21693764794545287,0.05410695197142158,4.009422819826107,0.054106951971421575,0.13855651159758176,0.390504577140104,1
61,0.23217018310163468,0.23217018310163465,0.06060045037585695,3.8311626673014065,0.06060045037585696,0.1372315765768064,0.44159261219257223,1
62,0.22846633274150405,0.22846633274150405,0.05919637756613092,3.859464753333497,0.05919637756613093,0.13675418952040005,0.43286701324276733,0
63,0.20691721432529764,0.20691721432529764,0.05895658663694121,3.5096539017685733,0.058956586636941206,0.13982034950706518,0.4216595570300882,1
64,0.18635120666379962,0.18635120666379962,0.0429883216468487,4.334926313120211,0.04298832164684871,0.1139581016091004,0.3772291837074247,1
65,0.1863039821152039,0.1863039821152039,0.03247031334550742,5.737671211632482,0.03247031334550742,0.08374468902829454,0.3877298217029236,1
66,0.1641015639816266,0.16410156398162662,0.031046586737894094,5.285655565522489,0.031046586737894094,0.09983283766510097,0.3109857183669657,0
67,0.14302456960821494,0.14302456960821494,0.030130840977885712,4.7467831951051975,0.03013084097788571,0.1002027568632189,0.3006987224814145,0
68,0.13076602717542668,0.13076602717542668,0.028443814688721467,4.597344927411511,0.02844381468872147,0.10196585874267075,0.27895429940431893,0
69,0.13416652205887858,0.13416652205887855,0.03424932312404309,3.917348134821777,0.03424932312404309,0.10487201297786594,0.32658210852948616,1
70,0.12528829530700036,0.12528829530700036,0.035522121101334146,3.5270499458517626,0.035522121101334146,0.11021217330945442,0.322306692942121,0
71,0.11573335475370139,0.1157333547537014,0.03486061188513536,3.3198887941221233,0.03486061188513536,0.1058031029095011,0.3294857232585462,0
72,0.1094356988724136,0.10943569887241361,0.03311798310685521,3.3044191887929646,0.03311798310685521,0.10216364423538347,0.32416603141673256,0
73,0.09927496109248765,0.09927496109248767,0.03238055636354633,3.0658818822597595,0.03238055636354633,0.09054802715572785,0.35760642590099784,1
74,0.09315402129597429,0.09315402129597429,0.012427676343129445,7.49569096619368,0.012427676343129445,0.03538624356787419,0.3512007800232307,0
75,0.094096780352666,0.09409678035266601,0.013093437580310412,7.186560425824798,0.013093437580310412,0.03772780079211308,0.34705011438269595,1
76,0.08912884997282884,0.08912884997282884,0.011804882187909614,7.550168528078433,0.011804882187909614,0.034378367659233085,0.3433811141041523,0
77,0.08755433016443402,0.08755433016443404,0.012132102477958482,7.2167483190569905,0.012132102477958482,0.0335475622677321,0.36163886905212805,0
78,0.06844507939494994,0.06844507939494994,0.010152029623555199,6.742009424021041,0.0101520296235552,0.036352012464198565,0.27927008535094083,0
79,0.06982445993309787,0.06982445993309788,0.009623150889117648,7.255883310741697,0.009623150889117648,0.0359374978259785,0.26777464963521375,0
80,0.0646312099369227,0.0646312099369227,0.008770675009540107,7.36901206197032,0.008770675009540107,0.036476309921851476,0.24044852750540843,1
81,0.06067744214823048,0.060677442148230475,0.006517256729977478,9.310273426721395,0.006517256729977478,0.017019813260036324,0.38292175304181736,0
82,0.04721325899865442,0.04721325899865441,0.004810178824068909,9.815281453240637,0.004810178824068909,0.01476661630833193,0.3257468551786511,1
83,0.038509871742756885,0.038509871742756885,0.003984025499998632,9.66607059687999,0.003984025499998632,0.013953675042361564,0.2855180078297397,0
84,0.021599862946754436,0.021599862946754436,0.002634049494523456,8.200249460635977,0.002634049494523456,0.07853744796822895,0.03353877115524581,0
85,0.01801864328523489,0.018018643285234892,0.001980566705447914,9.097720988478342,0.001980566705447914,0.014378868519412313,0.13774148520615745,0
86,-0.008223015059354705,-0.008223015059354705,-0.0010252644637722746,8.020384349516624,-0.0010252644637722746,0.013328806326468708,-0.0769209514085501,0
87,-0.16900137306153107,-0.16900137306153107,-0.1306432903769961,1.2936092819910263,-0.1306432903769961,0.00020383931132339356,-640.9131267605635,0
88,-0.30628197530404416,-0.30628197530404416,-0.22838595363581574,1.3410718585278736,-0.2283859536358157,0.0007602963462222479,-300.3907026130237,0
89,-0.5969959469544609,-0.5969959469544608,-0.4810276591843498,1.2410844481723808,-0.4810276591843498,-0.0005600242474656726,858.9407715133531,1
90,0.001155705228172645,0.001155705228172645,0.0008747699051374183,1.321153392892608,0.0008747699051374183,0.07378290683582502,0.01185599677014456,1
91,0.006624024960930558,0.006624024960930559,0.005044830362305373,1.3130322498898712,0.005044830362305373,0.07125000894741544,0.07080462777244848,0
92,0.00629361655790537,0.00629361655790537,0.00481153725256831,1.308026152046511,0.004811537252568311,0.0639314848074581,0.0752608400549303,0
93,-1.6470913095761854,-1.6470913095761854,-0.9650498082632014,1.7067422794896494,-0.9650498082632014,0.07466135525688618,-12.925693686416077,0
94,-0.0853118705861357,-0.08531187058613568,-0.04722384910666404,1.8065420799020984,-0.04722384910666403,0.004280568178610743,-11.032145064908304,0
95,-0.026784505689250088,-0.026784505689250084,-0.015561677821972581,1.721183666418748,-0.015561677821972581,0.09279303397533241,-0.16770308238988513,0
96,4.978153019889855e-05,4.978153019889855e-05,2.8367528427440647e-05,1.7548772472805063,2.8367528427440644e-05,0.10369628441529095,0.00027356359571990217,1
97,0.19708895068932475,0.19708895068932475,0.15306230086948086,1.287638756047358,0.15306230086948086,0.019939056192297144,7.676506821251243,1
98,-0.07830843865828513,-0.07830843865828513,-0.05949719295033487,1.3161703061126413,-0.05949719295033487,0.03777003046745454,-1.57524874123684,0
99,-0.06587512742761116,-0.06587512742761116,-0.05110089978927464,1.2891187376202997,-0.05110089978927464,0.10354086709880055,-0.49353362803609946,0
100,0.08432638941327494,0.08432638941327494,0.06574252652873896,1.2826764328324398,0.06574252652873896,0.12808161182737993,0.5132862211114463,1
101,0.3435345116957101,0.34353451169571014,0.26475258774589616,1.2975680979006223,0.26475258774589616,0.10508339159565601,2.5194522533553307,1
102,0.004442557874800933,0.004442557874800933,0.002870074537899575,1.5478893722572649,0.002870074537899575,0.05340666692992227,0.05374000481373519,0
103,0.050606774212955404,0.050606774212955404,0.034148145718426524,1.4819772244806753,0.03414814571842653,0.11273035217213348,0.3029188240828349,1
104,0.016886779059262547,0.016886779059262547,0.011891168679446215,1.4201109675999468,0.011891168679446215,0.0798556361311559,0.1489083207591761,1
105,-0.04285964935637637,-0.042859649356376366,-0.029462423382360853,1.4547224714052693,-0.02946242338236085,0.154673709221194,-0.19048113302970945,0
106,0.0030574860769302173,0.0030574860769302173,0.0021930503221918173,1.3941705057978107,0.0021930503221918173,0.09537001132011223,0.022995177329179294,1
107,0.07498373822058182,0.07498373822058182,0.04834188009003823,1.5511134047935728,0.04834188009003823,0.16402051326843198,0.29473069634237203,1
108,0.07446295306671073,0.07446295306671073,0.05582660716128573,1.3338255153422403,0.05582660716128573,0.1754899903919923,0.3181184695297192,0
109,0.05976877507222441,0.05976877507222441,0.03914153579543491,1.526991055859266,0.03914153579543491,0.17418478294813466,0.22471271676521656,1
110,-0.05202556363172465,-0.05202556363172465,-0.01238931918911525,4.199226998480448,-0.01238931918911525,0.032181811225680576,-0.3849789280731586,0
111,0.1374615812225661,0.1374615812225661,0.03755563819863617,3.660211563854027,0.037555638198636165,0.12496352980595173,0.3005327895022975,1
112,-0.07708304629702226,-0.07708304629702226,-0.022032230736146196,3.498649193545318,-0.022032230736146196,0.08682023737567386,-0.2537683770756356,1
113,0.38465591595933946,0.3846559159593395,0.15165113498480254,2.536452602203651,0.1516511349848025,0.10157782892828597,1.4929550728227157,0
114,-0.02399247658143629,-0.02399247658143629,-0.008799768734958911,2.726489445810228,-0.008799768734958911,0.03195154635347457,-0.27540979198967563,1
115,-0.038680350854602356,-0.038680350854602356,-0.01498396691218212,2.5814492971921092,-0.014983966912182121,0.04688671428462712,-0.31957809671246157,0
116,0.024908601731221645,0.024908601731221645,0.011177331971620243,2.2284926129478593,0.011177331971620243,0.028745313621717183,0.3888401469092246,0
117,0.10414837868232796,0.10414837868232794,0.05019723930045558,2.0747829987013393,0.05019723930045558,0.06428101907213885,0.7809029792157175,0
118,0.03283481269998031,0.03283481269998031,0.015441856283272161,2.126351398280372,0.015441856283272161,0.033775541751076395,0.4571904840809857,1
119,0.025247194912702862,0.025247194912702862,0.011812792566893004,2.1372757347370714,0.011812792566893004,0.0283425016632873,0.41678722320388495,1
120,0.019492139636782285,0.019492139636782282,0.009014234662167778,2.162373220500867,0.009014234662167778,0.02923567419884428,0.3083299738825288,0
121,0.10803767505950367,0.10803767505950367,0.053311494940729724,2.026536212867732,0.053311494940729724,0.06664758961301397,0.7999013205170714,1
122,0.05104278638547965,0.05104278638547965,0.024903829870167957,2.04959585138442,0.02490382987016796,0.0400101097193327,0.6224384298085177,1
123,0.04561843924708826,0.04561843924708827,0.021987587672913762,2.0747359794856015,0.02198758767291376,0.037296138349962454,0.5895405971148189,0
124,0.05451111967861979,0.05451111967861979,0.02631341534073857,2.071609442284194,0.02631341534073857,0.042906487718606036,0.6132735802872062,1
125,0.03731108774828221,0.03731108774828221,0.01758559887713369,2.121684226335749,0.01758559887713369,0.03851714455119892,0.45656548744827197,0
126,0.07036130439334398,0.07036130439334398,0.03475063069456474,2.0247489897888107,0.03475063069456474,0.051849049492393995,0.6702269575773513,1
127,0.05478269839771068,0.05478269839771068,0.0283653628719931,1.9313237290470582,0.028365362871993097,0.0452813774314121,0.6264244703014664,1
128,0.048257875821414435,0.04825787582141443,0.023995138345470398,2.011152222863685,0.023995138345470398,0.037445624223362006,0.6407995284666675,0
129,0.05044468114709949,0.05044468114709949,0.02478032103479289,2.0356750453826837,0.024780321034792892,0.0415303546262086,0.5966797360106034,0
130,0.042626634652116926,0.04262663465211693,0.021831690548710515,1.9525118568811275,0.021831690548710515,0.035447228420356594,0.6158927375030833,1
131,0.04465935054271518,0.04465935054271518,0.023215343260947124,1.9236997722037217,0.02321534326094712,0.03831274521632634,0.6059430909966298,1
132,0.017036914995374807,0.017036914995374807,0.00857054425853898,1.987845168455975,0.00857054425853898,0.020139721044944135,0.4255542685726784,0
133,0.022870129050006238,0.022870129050006238,0.011518716903166866,1.9854753999309163,0.011518716903166866,0.025433966975837573,0.4528871533925368,0
134,0.06384259287610679,0.06384259287610679,0.03445874414492181,1.8527254681019847,0.03445874414492181,0.04476436905632889,0.7697806284628054,0
135,0.04759805531422049,0.04759805531422049,0.026316037114265115,1.8087090813692097,0.02631603711426512,0.03835850380211927,0.6860548380620409,1
136,0.05877494570843914,0.05877494570843915,0.03163960609270477,1.8576383516352009,0.03163960609270477,0.042865918079759736,0.738106344388416,1
137,0.059304919454600695,0.059304919454600695,0.030057316933528606,1.9730609883028751,0.030057316933528606,0.045265439758579745,0.6640235264218648,1
138,0.07153418602612,0.07153418602611998,0.037958082769316705,1.8845574066755664,0.037958082769316705,0.0654709514103882,0.5797698361122936,0
139,0.03372661411768449,0.03372661411768449,0.017569167016997497,1.9196478743161398,0.0175691670169975,0.0376799835223316,0.46627321390904725,1
140,0.06289837749032677,0.06289837749032676,0.02937530764816145,2.1411989363203645,0.02937530764816145,0.040878931519514355,0.7185928437033285,1
141,0.07156307056747833,0.07156307056747833,0.03346337180923756,2.1385493062514214,0.03346337180923755,0.05593476856677496,0.5982570888675254,0
142,0.036021397466975295,0.036021397466975295,0.015803242952598728,2.2793674421775463,0.015803242952598728,0.03806401732761315,0.41517538247688923,1
143,0.0686589708684578,0.0686589708684578,0.02948393693305402,2.3286907384300237,0.029483936933054018,0.055894942834212376,0.5274884531236588,0
144,0.0808970211000408,0.0808970211000408,0.03234821880734035,2.500818409256089,0.03234821880734035,0.05582773348790782,0.579429197396074,1
145,0.015688117571750874,0.015688117571750874,0.0058841134243600235,2.6661820465259245,0.0058841134243600235,0.38126154448677324,0.015433272800383768,1
146,0.010031218343051254,0.010031218343051254,0.003319545312704406,3.0218651646839256,0.0033195453127044063,0.36577451411849815,0.009075387115760038,1
147,0.006410548892714945,0.006410548892714946,0.0020492580803284617,3.128229164619149,0.0020492580803284617,0.39641979026663043,0.005169414168122481,0
148,0.0032163526705623825,0.003216352670562382,0.0010231089804213158,3.1437048565812504,0.001023108980421316,0.3862529181695669,0.0026488058272019733,0
149,0.011532879229010447,0.011532879229010449,0.0035676448598923093,3.2326309601787475,0.003567644859892309,0.4064681953789203,0.008777180848224686,1
150,0.04635637301261117,0.04635637301261117,0.013997768531653436,3.3116973543164807,0.013997768531653434,0.3942147340389814,0.035507979086010735,1
151,0.025670953256122016,0.025670953256122016,0.007517179977108539,3.414971217171292,0.00751717997710854,0.4167278877030706,0.018038581527485206,1
152,0.05272028799634436,0.05272028799634436,0.015073661888235062,3.497510318809284,0.01507366188823506,0.3657667333410829,0.04121113407593208,1
153,0.0030492961569790586,0.0030492961569790586,0.0008637702011728821,3.5302168943065304,0.0008637702011728821,0.4193794032969907,0.0020596390628206136,1
154,0.1094574752384263,0.1094574752384263,0.02809381824183552,3.8961409337883883,0.02809381824183552,0.35126498219049845,0.07997898927083955,0
155,-0.009816388190485572,-0.009816388190485572,-0.002246034662453651,4.370541717179818,-0.002246034662453651,0.3849804894698239,-0.0058341519216903144,0
156,-0.1172433283928925,-0.11724332839289249,-0.024411843068270826,4.80272333657916,-0.024411843068270826,0.3910645728740001,-0.062424072037167766,0
157,0.06661106520825556,0.06661106520825558,0.015121618797580729,4.405022114359377,0.01512161879758073,0.42989578224441943,0.03517508061752338,1
158,0.03685478155458072,0.036854781554580725,0.008831897721646218,4.172917612514108,0.008831897721646217,0.4098377234551522,0.021549743267136504,0
159,0.029188692911800283,0.029188692911800287,0.006748517439433111,4.325200782803666,0.006748517439433111,0.40490466228637134,0.016666929447851555,0
160,0.017389192974943107,0.017389192974943103,0.00405305068668635,4.290396128541875,0.00405305068668635,0.3610329928979694,0.0112262612182698,0
161,0.012338080787983704,0.012338080787983704,0.0028477862826694175,4.332516405135012,0.0028477862826694175,0.3830340388833816,0.007434812558620811,1
162,0.012623102274344841,0.012623102274344841,0.0029394258292598707,4.2944108841566715,0.002939425829259871,0.37437556361212065,0.007851542982397543,1
163,-0.021450442886655242,-0.021450442886655242,-0.00479300301129385,4.475366035888384,-0.004793003011293849,0.39315602632963104,-0.012191096384912808,0
164,0.020252540679353285,0.020252540679353285,0.004697926320843327,4.310953236856585,0.004697926320843327,0.3689836386731444,0.012732072180048275,1
165,-0.03482677087098435,-0.03482677087098435,-0.007765269875106845,4.48494017994515,-0.007765269875106845,0.38503921405162156,-0.020167477991126816,0
166,-0.005024245199976826,-0.005024245199976826,-0.0011228683903209938,4.474473805911081,-0.0011228683903209938,0.41555812536706466,-0.00270207299960543,1
167,0.021961405228807428,0.021961405228807428,0.004934425003572245,4.450651334838124,0.004934425003572245,0.41454624386124783,0.011903195546077217,1
168,0.040446304348584115,0.040446304348584115,0.009277007968824066,4.359843656974998,0.009277007968824066,0.37668692985443,0.024627899811679555,1
169,0.07626870729505805,0.07626870729505805,0.018890865226100905,4.0373326675201735,0.018890865226100905,0.439874008495351,0.04294608197178934,1
170,0.01161798291109673,0.01161798291109673,0.0029142246390356733,3.9866463125303753,0.002914224639035673,0.4263265753976931,0.006835662628624963,0
171,0.082175241565355,0.082175241565355,0.01927684546547179,4.262898808445876,0.01927684546547179,0.45216679263154724,0.04263215649535707,1
172,-0.19717996836777904,-0.19717996836777904,-0.03869921644566416,5.095192783673815,-0.03869921644566416,0.36841050787829044,-0.10504373685901758,0
173,0.08139939933814339,0.08139939933814339,0.012734024596474712,6.39227596283095,0.012734024596474712,0.4295765671535318,0.02964320116633256,1
174,0.0363824052302575,0.0363824052302575,0.005831326905862941,6.239129758559386,0.005831326905862941,0.4643741075790248,0.012557390282296467,1
175,0.047471173966767886,0.047471173966767886,0.006995051045722075,6.786394217351648,0.006995051045722074,0.5214999841422316,0.01341332935460699,1
176,0.02947741609907724,0.029477416099077235,0.004588623837482485,6.424021044891272,0.004588623837482486,0.5069869749529239,0.00905077263160175,1
177,0.03751729066318163,0.03751729066318162,0.005935051869656907,6.321307966151005,0.0059350518696569075,0.5220739556497946,0.011368220546971928,0
178,0.056779991017743545,0.05677999101774354,0.009037789078675801,6.282508976859507,0.009037789078675803,0.5133615594634506,0.01760511458653393,1
179,0.052096380071267476,0.052096380071267476,0.007430004394555068,7.011621703675609,0.007430004394555069,0.525019831391554,0.014151854749680596,0
180,0.0037809638133869837,0.0037809638133869837,0.000590145806571228,6.406829924547871,0.000590145806571228,0.46608128617022687,0.0012661864444728833,1
181,0.004124503744924456,0.004124503744924456,0.0006521677673489116,6.324298671936412,0.0006521677673489116,0.4525234715458632,0.0014411799792860345,0
182,-0.026754558932017627,-0.026754558932017624,-0.003995501555586402,6.696170320497092,-0.003995501555586402,0.43564438699356683,-0.00917147488840572,1
183,-0.0791196815095918,-0.07911968150959181,-0.009375262537412582,8.439196363180196,-0.009375262537412582,0.4537826504925144,-0.020660248969935523,1
184,0.007917598815491051,0.007917598815491051,0.0010541079492826847,7.511184049867889,0.0010541079492826847,0.4541198804845907,0.0023212107520107854,1
185,0.015441618369580414,0.015441618369580414,0.002092853664862801,7.378259946613469,0.002092853664862801,0.4313186804710584,0.004852221245268397,1
186,0.03564945561559336,0.03564945561559336,0.0047733483518593274,7.468437873742671,0.0047733483518593274,0.43434374661560127,0.010989794118260416,1
187,0.0650561595825434,0.0650561595825434,0.007445901556490524,8.737176967621139,0.007445901556490525,0.4588978295062329,0.016225619468503916,1
188,0.0858216789086818,0.08582167890868178,0.011105501704115655,7.727852482060906,0.011105501704115655,0.5322867850474349,0.020863756185729814,1
189,0.0968597832311357,0.0968597832311357,0.013725103880120633,7.057125692973946,0.013725103880120632,0.5120131784791779,0.026806153546453673,1
190,0.10731716174499516,0.10731716174499516,0.01555099874202704,6.900981957831899,0.01555099874202704,0.48027925932150045,0.03237907621494259,1
191,0.07985576078916519,0.07985576078916518,0.02232208660462089,3.577432621045125,0.02232208660462089,0.4881459041865027,0.04572830871503622,1
192,0.07202830894310874,0.07202830894310874,0.02137059786950416,3.370439581659675,0.02137059786950416,0.523569418873667,0.04081712395555461,1
193,0.06430959880211924,0.06430959880211924,0.019995982629699333,3.216125958551417,0.019995982629699333,0.5251222259659365,0.038078720802414534,0
194,0.0517038248257739,0.0517038248257739,0.01675696677186724,3.0855121651597406,0.016756966771867235,0.5144525976340529,0.032572421344419025,1
195,0.08235107236942887,0.08235107236942886,0.021558437659004347,3.819899830961691,0.02155843765900435,0.5241178492641988,0.04113280570251503,0
196,0.054295794624494714,0.054295794624494714,0.013561330609738317,4.003721772368355,0.013561330609738317,0.4443982324243973,0.030516166852768527,1
197,0.12427923147319075,0.12427923147319075,0.03199842344613783,3.8839173336894848,0.03199842344613783,0.3565525400717151,0.08974392228338028,1
198,0.07361545087049473,0.07361545087049472,0.017739648156065123,4.149769500660917,0.017739648156065123,0.3670317466437473,0.04833273502437321,1
199,0.022207452514566912,0.02220745251456691,0.008488574571363554,2.6161580284025985,0.008488574571363556,0.32262149679276136,0.02631124911312485,1
200,0.004091760314431505,0.004091760314431505,0.0017392917727040446,2.3525439369325145,0.0017392917727040446,0.2955801624076135,0.005884331879842165,1
201,-0.0086698496160882,-0.0086698496160882,-0.003139167868095447,2.7618305169988413,-0.0031391678680954475,0.27084705772187684,-0.011590186337999457,1
202,0.018331746406675172,0.018331746406675176,0.008278719965780798,2.214321354321379,0.008278719965780796,0.09829576599699631,0.08422254897564739,1
203,0.009945943773487228,0.00994594377348723,0.004475903680891846,2.2221085355226973,0.004475903680891845,0.10244852008586366,0.043689295630044464,0
204,0.018053489886894734,0.01805348988689473,0.008342374126354654,2.1640709962720788,0.008342374126354656,0.10761169313275004,0.07752293346098998,0
